,BAT,BNB,BTC,CAKE,DASH,ENJ,FTT,ICX,IOST,IOTX,LRC,MANA,NEO,OMG,ONT,QTUM,SC,UTK,VET,XMR,XTZ,ZEC,ZEN,ZIL,ZRX
2022-08-21 13:00:00,0.015345982142857206,0.030683403068340276,0.008879366600153205,0.020877378435518068,0.008733624454148492,0.012567324955116588,0.014892032762472196,0.014184397163120588,0.015873015873015817,0.022007335778592818,0.004779607010090281,0.014074341392998901,0.016684045881126153,0.014354066985645897,0.010399999999999965,0.019408778739922417,0.012106537530266248,0.01398026315789469,0.02020987174504474,0.011250827266710894,0.027440970006381793,0.015723270440251458,0.03389830508474567,0.005645161290322553,0.011224826675470423
2022-08-21 14:00:00,0.016462053571428603,0.04044630404463034,0.009516368738895942,0.034355179704016914,0.008733624454148492,0.014362657091561815,0.01861504095309008,0.01773049645390068,0.015117157974300799,0.021007002334111347,0.007700477960701058,0.013352580295922012,0.01772679874869665,0.015417331206804885,0.011600000000000055,0.022693341295909164,0.014527845036319542,0.015625,0.02020987174504474,0.01588352084712108,0.03318442884492656,0.015723270440251458,0.03640929064657894,0.009139784946236462,0.020798943545724535
2022-08-21 15:00:00,0.017857142857142794,0.04079497907949792,0.00997137026656958,0.03514799154334036,0.008733624454148492,0.017953321364452268,0.0193596425912137,0.01773049645390068,0.021164021164021163,0.02267422474158054,0.010090281465746198,0.017201972813665423,0.02085505735140769,0.018607123870281628,0.014799999999999924,0.02418632427590328,0.01937046004842613,0.014802631578947345,0.02681694520015543,0.016545334215751106,0.03126994256541171,0.01729559748427678,0.04268675455116133,0.010215053763440896,0.01650709805216244
2022-08-21 16:00:00,0.02790178571428581,0.03905160390516027,0.009340026177911742,0.03224101479915453,0.017467248908296984,0.026929982046678402,0.02792256142963523,0.024822695035461084,0.030234315948601598,0.030343447815938784,0.018852894317578306,0.02646457355948506,0.02502606882168923,0.029771398192450782,0.024799999999999933,0.030755449387877,0.01937046004842613,0.01726973684210531,0.03653322969296546,0.025148908007941895,0.03446075303126994,0.018867924528301883,0.05210295040803525,0.01505376344086029,0.022779795311984152
2022-08-21 17:00:00,0.02734375,0.035913528591352994,0.011807407519171198,0.02484143763213531,0.017467248908296984,0.025134649910233176,0.024199553239017124,0.02127659574468077,0.02645502645502651,0.037012337445815335,0.014073287307488025,0.024299290268254614,0.026068821689259725,0.02658160552897404,0.020399999999999974,0.028963869811884146,0.01937046004842613,0.019736842105263053,0.03420132141469101,0.031105228325612355,0.03509891512444163,0.01729559748427678,0.048964218455743946,0.012903225806451646,0.02145922746781115
2022-08-21 18:00:00,0.028459821428571397,0.0387029288702927,0.012797566284056705,0.03039112050739967,0.019650655021834273,0.02333931777378795,0.025688756515264366,0.02127659574468077,0.027210884353741527,0.036345448482827614,0.0169941582580988,0.0230963551064598,0.02815432742440027,0.029239766081871288,0.021600000000000064,0.030158256195879307,0.021791767554479424,0.018914473684210398,0.030703458997279442,0.037061548643282594,0.0370134014039567,0.022012578616352085,0.04519774011299438,0.014247311827957132,0.02377022119511385
2022-08-21 19:00:00,0.028180803571428603,0.042887029288702916,0.014300250085813593,0.030655391120507414,0.019650655021834273,0.026929982046678402,0.026433358153387987,0.024822695035461084,0.027966742252456545,0.037345781927309085,0.015666489644184933,0.02273547455792113,0.03128258602711176,0.028708133971291794,0.018799999999999928,0.031054045983875733,0.029055690072639306,0.022203947368421018,0.033035367275553895,0.03375248180013224,0.03573707721761332,0.023584905660377187,0.04582548650345264,0.013172043010752699,0.022449653350940846
2022-08-21 20:00:00,0.029575892857142794,0.04637377963737799,0.01224543489658969,0.03488372093023262,0.02183406113537112,0.030520646319568856,0.025316455696202445,0.024822695035461084,0.030234315948601598,0.03501167055685239,0.017525225703664438,0.02562251894622869,0.03128258602711176,0.03242955874534825,0.022399999999999975,0.038518960883845876,0.03147699757869238,0.023848684210526327,0.03342401865526612,0.030443414956982107,0.03892788768347155,0.022012578616352085,0.05712492153170112,0.016935483870967882,0.023440079234070543
2022-08-21 21:00:00,0.0323660714285714,0.04916317991631791,0.015329072192947102,0.03858350951374212,0.028384279475982543,0.02872531418312363,0.028667163067758628,0.024822695035461084,0.034013605442176686,0.03867955985328453,0.020711630377058032,0.03211836881992047,0.0344108446298228,0.03615098351940471,0.023600000000000065,0.03911615407584357,0.03147699757869238,0.028782894736842035,0.040419743490089255,0.03309066843150221,0.04275686024250147,0.023584905660377187,0.057752667922159606,0.016397849462365777,0.024100363156157156
2022-08-21 22:00:00,0.0323660714285714,0.05369595536959548,0.016844015103221643,0.04069767441860472,0.028384279475982543,0.02872531418312363,0.034251675353685895,0.02127659574468077,0.03325774754346189,0.04301433811270439,0.021773765268189083,0.02706604114038247,0.03232533889468203,0.03349282296650724,0.02400000000000002,0.04150492684383389,0.03147699757869238,0.028782894736842035,0.034589972794403456,0.024487094639311868,0.04084237396298662,0.023584905660377187,0.05963590709353417,0.013978494623655857,0.022449653350940846
2022-08-21 23:00:00,0.029017857142857206,0.05264993026499298,0.014469991588365483,0.03964059196617353,0.019650655021834273,0.02333931777378795,0.03201787043931503,0.01773049645390068,0.027966742252456545,0.03801267089029681,0.018056293149230074,0.02562251894622869,0.03128258602711176,0.03083466241360977,0.02079999999999993,0.03702597790385176,0.026634382566586012,0.024671052631578982,0.03186941313641678,0.021178027796161514,0.04211869814933,0.01729559748427678,0.048964218455743946,0.014784946236559238,0.019808517662594838
2022-08-22 00:00:00,0.020089285714285587,0.049511854951185486,0.011577313482378893,0.03964059196617353,0.01091703056768556,0.01615798922800704,0.028294862248696928,0.007092198581560183,0.02191987906273618,0.024341447149049733,0.00982474774296338,0.016841092265126978,0.02085505735140769,0.0212652844231791,0.011200000000000099,0.02806808002388772,0.01937046004842613,0.021381578947368363,0.024873688301593644,0.011250827266710894,0.0319081046585834,0.007861635220125729,0.044569993722536116,0.008064516129032251,0.019808517662594838
2022-08-22 01:00:00,0.018973214285714413,0.04672245467224534,0.011083648612457475,0.03884778012684986,0.01091703056768556,0.01615798922800704,0.026433358153387987,0.007092198581560183,0.021164021164021163,0.020340113371123625,0.011949017525225702,0.017683146878383127,0.02294056308654846,0.021796916533758592,0.011600000000000055,0.023887727679904325,0.012106537530266248,0.019736842105263053,0.02098717450446963,0.0059563203176704604,0.03254626675175509,0.0062893081761006275,0.0464532328939109,0.0040322580645162365,0.019478375701551753
2022-08-22 02:00:00,0.021763392857143016,0.04881450488145056,0.012394430215496133,0.038054968287526414,0.015283842794759916,0.017953321364452268,0.026805658972449686,0.010638297872340496,0.023431594860166216,0.025008336112037455,0.015135422198619075,0.02105136533140861,0.02502606882168923,0.02551834130781505,0.01639999999999997,0.029561063003881616,0.016949152542372836,0.021381578947368363,0.02331908278274386,0.011912640635340921,0.03446075303126994,0.007861635220125729,0.058380414312617646,0.009139784946236462,0.02145922746781115
2022-08-22 03:00:00,0.01702008928571419,0.0345188284518827,0.009719587037784416,0.03303382663847776,0.008733624454148492,0.012567324955116588,0.02047654504839924,0.0035460992907800915,0.015117157974300799,0.021007002334111347,0.006107275624004371,0.01395404787681942,0.018769551616266922,0.01754385964912286,0.008799999999999919,0.020901761719916312,0.00726392251815966,0.019736842105263053,0.01748931208705784,0.007279947054930513,0.027440970006381793,0.0015723270440251014,0.0464532328939109,0.005645161290322553,0.014526246285903044
2022-08-22 04:00:00,0.021484375,0.039400278940027844,0.012164807682877532,0.035412262156448326,0.008733624454148492,0.014362657091561815,0.024199553239017124,0.007092198581560183,0.016628873771730834,0.02300766922307429,0.009559214020180562,0.017201972813665423,0.019812304483837195,0.020733652312599604,0.009600000000000053,0.020901761719916312,0.012106537530266248,0.02631578947368407,0.019432568985619847,0.015221707478491053,0.03446075303126994,0.0031446540880502027,0.053358443188951776,0.007526881720430145,0.01716738197424883
2022-08-22 05:00:00,0.022600446428571397,0.037308228730822846,0.010370262797566143,0.03514799154334036,0.01091703056768556,0.014362657091561815,0.022338049143708183,0.007092198581560183,0.01814058956916087,0.025008336112037455,0.011417950079660288,0.01780344039456261,0.021897810218978186,0.021796916533758592,0.010399999999999965,0.023290534487906855,0.014527845036319542,0.027138157894736725,0.022153128643606745,0.02382528127068162,0.03254626675175509,0.004716981132075526,0.05649717514124286,0.010215053763440896,0.021129085506768064
2022-08-22 06:00:00,-0.001953124999999889,0.02789400278940035,0.006693001746451266,0.021405919661733774,-0.008733624454148492,-0.008976660682226245,0.013402829486224954,-0.02127659574468066,-0.006046863189720364,-0.002000666888963054,-0.015666489644184822,-0.0016841092265127422,-0.0010427528675703845,0.0005316321105794941,-0.01200000000000001,0.002687369363989278,0.0,0.008223684210526327,0.0003886513797124458,0.009265387160820593,0.009572431397575132,-0.011006289308176154,0.024482109227871973,-0.013172043010752588,-0.003961703532518901
2022-08-22 07:00:00,-0.015066964285714302,0.016387726638772637,-0.005233696328679871,0.01004228329809731,-0.01965065502183405,-0.02333931777378817,-0.002606105733432673,-0.03546099290780125,-0.016628873771730945,-0.013004334778259352,-0.024163568773234223,-0.01852520149163972,-0.009384775808133461,-0.01594896331738438,-0.02080000000000004,-0.014929829799940397,-0.01937046004842624,-0.002467105263157854,-0.012048192771084265,0.007941760423560762,-0.0031908104658582293,-0.02515723270440251,0.012554927809165006,-0.0196236559139783,-0.01551667216903263
2022-08-22 08:00:00,-0.014787946428571397,0.017433751743375137,-0.000903873501088337,0.013213530655391104,-0.02183406113537123,-0.026929982046678624,-0.00037230081906169943,-0.03546099290780125,-0.015873015873015928,-0.012337445815271741,-0.02814657461497605,-0.021412245879947167,-0.027111574556829998,-0.019138755980861233,-0.028000000000000025,-0.015228426395939132,-0.033898305084745894,-0.019736842105263164,-0.008938981733385143,0.007941760423560762,-0.0012763241863433805,-0.03459119496855345,0.01443816698053979,-0.026344086021505286,-0.02310993727302746
2022-08-22 09:00:00,-0.01311383928571419,0.01882845188284521,-0.001587083048859128,0.016120507399577377,-0.02183406113537123,-0.026929982046678624,-0.0011169024571854314,-0.031914893617021156,-0.014361300075585892,-0.01067022340780266,-0.028677642060541575,-0.01635991820040905,-0.023983315954118956,-0.018075491759702356,-0.025599999999999956,-0.015825619587936823,-0.036319612590798966,-0.016447368421052655,-0.0077730275942479166,0.012574454003970947,-0.00957243139757491,-0.03144654088050314,0.020715630885122627,-0.027150537634408556,-0.019478375701551753
2022-08-22 10:00:00,-0.004464285714285698,0.031729428172942775,0.0033613532546987734,0.02563424947145876,-0.01091703056768556,-0.021543985637342944,0.005956813104988745,-0.024822695035460862,-0.009070294784580546,-0.004001333777925886,-0.02575677110993091,-0.009623481294358194,-0.017726798748696537,-0.009569377990430672,-0.019199999999999995,-0.009256494475962995,-0.03147699757869249,-0.008223684210526327,0.0007773027594246695,0.015221707478491053,-0.02169751116783669,-0.02358490566037741,0.02699309478970502,-0.020967741935483786,-0.014526246285902933
2022-08-22 11:00:00,-0.006138392857142794,0.03207810320781035,0.0018855451908459386,0.022727272727272707,-0.013100436681222627,-0.026929982046678624,0.005584512285927046,-0.024822695035460862,-0.012093726379440728,-0.008002667555851994,-0.028412108337758868,-0.014916396006255384,-0.02085505735140769,-0.011695906432748537,-0.022399999999999975,-0.012242460435951119,-0.029055690072639306,-0.009046052631578982,-0.0027205596579867874,0.011250827266710894,-0.01786853860880666,-0.028301886792452935,0.02824858757062132,-0.025537634408602128,-0.017497523935292247
2022-08-22 12:00:00,-0.012555803571428603,0.02684797768479763,9.901587648908361e-06,0.015327695560253707,-0.017467248908296873,-0.03411131059245964,0.003350707371556183,-0.028368794326240954,-0.01511715797430091,-0.01167055685228413,-0.03292618162506633,-0.021412245879947167,-0.02502606882168923,-0.01594896331738438,-0.02639999999999998,-0.01403404001194386,-0.03874092009685237,-0.011513157894736836,-0.009327633113097589,0.002647253474520328,-0.02105934907466489,-0.03144654088050314,0.01883239171374762,-0.02849462365591393,-0.02211951138989765
2022-08-22 13:00:00,-0.011997767857142794,0.0345188284518827,0.004499092825969608,0.029862579281183965,-0.013100436681222627,-0.03411131059245964,0.016381236038719438,-0.02127659574468066,-0.012093726379440728,-0.007335778592864273,-0.028943175783324393,-0.018164320943101164,-0.02294056308654857,-0.01222753854332792,-0.024800000000000044,-0.011943863839952273,-0.03147699757869249,-0.009868421052631637,-0.005829770695686021,0.007279947054930513,-0.01723037651563497,-0.029874213836477925,0.01820464532328936,-0.026075268817204234,-0.019148233740508558
2022-08-22 14:00:00,-0.020368303571428492,0.027545327754532778,-0.00036022918874878407,0.028012684989429326,-0.013100436681222627,-0.04308797127468589,0.01042442293373047,-0.03546099290780125,-0.021164021164021274,-0.014338112704234685,-0.03558151885289418,-0.028389269818356877,-0.02502606882168923,-0.01594896331738438,-0.026000000000000023,-0.01343684681994639,-0.036319612590798966,-0.014802631578947345,-0.012436844150796822,0.0059563203176704604,-0.01786853860880666,-0.03144654088050314,0.010671688637790444,-0.031720430107526676,-0.02310993727302746
2022-08-22 15:00:00,-0.0036272321428572063,0.04184100418410042,0.009041092531751005,0.03699788583509522,0.013100436681222849,-0.026929982046678624,0.023827252419955425,-0.014184397163120366,-0.005291005291005346,0.0013337779259754434,-0.018852894317578306,-0.014796102490075902,-0.008342022940563076,0.0005316321105794941,-0.01200000000000001,0.006270528515974982,-0.016949152542372836,-0.005756578947368474,0.003886513797124014,0.017207147584381133,0.0,-0.01572327044025157,0.030131826741996326,-0.018010752688171983,-0.00825354902608122
2022-08-22 16:00:00,-0.005301339285714302,0.0345188284518827,0.005792428774579417,0.03039112050739967,0.01091703056768556,-0.032315978456014416,0.025316455696202445,-0.01773049645390057,-0.006802721088435382,-0.0030010003334445257,-0.01964949548592676,-0.019487549621075462,-0.009384775808133461,0.0005316321105794941,-0.013599999999999945,0.008957897879964039,-0.016949152542372836,-0.000822368421052655,0.001943256898562007,0.013236267372600974,-0.0019144862795149598,-0.012578616352201366,0.028876333961079803,-0.019892473118279463,-0.01221525255860012
2022-08-22 17:00:00,-0.007254464285714302,0.029637377963737777,0.0011452836380505538,0.02563424947145876,0.01091703056768556,-0.03411131059245964,0.02122114668652264,-0.01773049645390057,-0.009826152683295564,-0.00533511170390133,-0.02442910249601693,-0.022134006977024057,-0.012513034410844504,-0.0031897926634768536,-0.015599999999999947,0.008062108091967612,-0.02421307506053272,-0.003289473684210509,-0.003497862417411568,0.011912640635340921,-0.005743458838544879,-0.01572327044025157,0.02762084118016328,-0.018010752688171983,-0.015186530207989435
2022-08-22 18:00:00,-0.017857142857142905,0.02545327754532778,-0.008712454122643987,0.026955602536997914,-0.0021834061135369565,-0.04667863554757634,0.01042442293373047,-0.031914893617021156,-0.020408163265306256,-0.014004668222740935,-0.031332979288369533,-0.03175748827138225,-0.02294056308654857,-0.013822434875066514,-0.02639999999999998,-0.00895789787996426,-0.03147699757869249,-0.016447368421052655,-0.014380101049358718,0.0059563203176704604,-0.02297383535417996,-0.020440251572327095,0.020715630885122627,-0.029569892473118142,-0.026081214922416662
2022-08-22 19:00:00,-0.017299107142857095,0.03242677824267792,-0.0071418737198661875,0.03039112050739967,0.004366812227074357,-0.04129263913824066,0.011541325390916013,-0.028368794326240954,-0.013605442176870763,-0.008669556518839605,-0.029208709506107322,-0.02935161794779273,-0.018769551616266922,-0.01222753854332792,-0.02400000000000002,-0.006867721707972563,-0.03147699757869249,-0.021381578947368474,-0.007384376214535582,0.008603573792190788,-0.015315890236120011,-0.012578616352201366,0.02259887005649719,-0.024462365591397695,-0.021789369428854344
2022-08-22 20:00:00,-0.005022321428571508,0.03905160390516027,-0.0037064943098876757,0.03911205073995783,0.01091703056768556,-0.03411131059245964,0.016753536857781137,-0.01773049645390057,-0.006802721088435382,0.0016672224074691933,-0.010621348911311723,-0.019848430169613906,-0.006256517205422418,0.0015948963317384823,-0.015199999999999991,0.008659301283965304,-0.0266343825665859,-0.014802631578947345,-0.00038865137971233477,0.011250827266710894,-0.0019144862795149598,0.0062893081761006275,0.04205900816070329,-0.01612903225806439,-0.010234400792340725
2022-08-22 21:00:00,-0.010602678571428492,0.0387029288702927,-0.005047452180046874,0.038319238900634156,0.0065502183406114245,-0.03590664272890487,0.012658227848101333,-0.024822695035460862,-0.01133786848072571,-0.002667555851950665,-0.01221455124800852,-0.024299290268254503,-0.012513034410844504,-0.0015948963317384823,-0.014800000000000035,0.005971931919976026,-0.029055690072639306,-0.018092105263157854,-0.005441119315973464,0.00992720052945062,-0.0051052967453733,-0.0015723270440252124,0.03327055869428763,-0.019892473118279463,-0.013205678441729929
2022-08-22 22:00:00,-0.001953124999999889,0.046025104602510414,-0.0015460621857424917,0.04149048625792817,0.02401746724890841,-0.025134649910233398,0.02010424422933732,-0.01773049645390057,-0.0037792894935751997,0.008669556518839716,-0.010355815188529016,-0.01696138578130635,-0.002085505735140769,0.01063264221158966,-0.006399999999999961,0.021797551507912738,-0.021791767554479424,-0.013157894736842146,0.003886513797124014,0.007941760423560762,0.0006381620931716903,0.007861635220125729,0.04205900816070329,-0.01424731182795691,-0.0062726972598217134
2022-08-22 23:00:00,0.011439732142857206,0.046025104602510414,0.009010916264630797,0.04704016913319253,0.03275109170305668,-0.007181328545781018,0.03201787043931503,-0.0035460992907799804,0.01058201058201047,0.02134044681560532,0.0013276686139138683,-0.0008420546132563711,0.00938477580813335,0.02286018075491758,0.010399999999999965,0.036130188115855555,-0.004842615012106588,-0.00164473684210531,0.016323357947920725,0.01786896095301138,0.013401403956605051,0.022012578616352085,0.07030759573132461,-0.0008064516129030475,0.009243974909211028
2022-08-23 00:00:00,0.01171875,0.033821478382147774,0.0044571289545054515,0.033562367864693465,0.03275109170305668,-0.0053859964093356805,0.026805658972449686,-0.007092198581560072,0.01058201058201047,0.02267422474158054,0.0021242697822623224,-0.0024058703235895207,0.010427528675703845,0.026049973418394545,0.026000000000000023,0.04031054045983873,-0.014527845036319653,0.002467105263157743,0.01748931208705784,0.018530774321641408,0.012763241863433361,0.022012578616352085,0.07156308851224114,-0.0002688172043009418,0.0062726972598217134
2022-08-23 01:00:00,0.015345982142857206,0.03417015341701535,0.004627341961231046,0.03197674418604657,0.03493449781659397,-0.0017953321364452268,0.028667163067758628,-0.007092198581560072,0.01058201058201047,0.025008336112037455,-0.00026553372278281806,0.0024058703235896317,0.01355578727841511,0.03083466241360977,0.026799999999999935,0.04150492684383389,-0.014527845036319653,0.00164473684210531,0.01671200932763317,0.018530774321641408,0.0153158902361199,0.022012578616352085,0.07595731324544897,0.0008064516129033805,0.006932981181908104
2022-08-23 02:00:00,0.016462053571428603,0.039400278940027844,0.006537876873285997,0.03514799154334036,0.037117903930131035,0.0035906642728904536,0.03015636634400609,-0.0035460992907799804,0.012849584278155746,0.03267755918639548,0.0031864046733935947,0.0038493925177431887,0.014598540145985384,0.03083466241360977,0.02839999999999998,0.041206330247835155,-0.014527845036319653,0.00164473684210531,0.019043917605907623,0.022501654533421567,0.01659221442246328,0.02515723270440251,0.07909604519774027,0.003225806451612856,0.007923407065038024
2022-08-23 03:00:00,0.009207589285714413,0.04149232914923284,0.0014362017132574234,0.03461945031712488,0.026200873362445476,-0.0035906642728904536,0.017498138495904758,-0.010638297872340274,0.006046863189720364,0.027342447482494148,-0.006372809346787078,-0.004811740647179152,0.006256517205422307,0.024986709197235557,0.019600000000000062,0.02866527321588519,-0.021791767554479424,-0.000822368421052655,0.012436844150796711,0.013236267372600974,0.008296107211231751,0.020440251572327206,0.07344632768361592,-0.0005376344086021057,0.0
2022-08-23 04:00:00,0.011997767857143016,0.042887029288702916,0.0026819157403179528,0.03514799154334036,0.026200873362445476,-0.0035906642728904536,0.024944154877140745,-0.014184397163120366,0.006802721088435382,0.025675225075024954,-0.004248539564524645,-0.0021652832912306685,0.007299270072992803,0.0281765018607123,0.020000000000000018,0.02985965959988035,-0.0266343825665859,-0.002467105263157854,0.013214146910221602,0.015221707478491053,0.00893426930440322,0.018867924528301883,0.07093534212178265,-0.0013440860215052641,0.016176956091119132
2022-08-23 05:00:00,-0.016462053571428603,0.02684797768479763,-0.011449535851291492,0.02114164904862581,-0.0021834061135369565,-0.04129263913824066,0.005956813104988745,-0.03900709219858145,-0.01889644746787611,-0.0010003334444814715,-0.03558151885289418,-0.03235895585227955,-0.019812304483837306,-0.0037214247740563478,-0.009199999999999986,-0.002090176171991698,-0.05084745762711862,-0.022203947368421018,-0.014768752429071053,-0.00397088021178027,-0.01595405232929159,-0.009433962264150941,0.04017576898932829,-0.02930107526881709,-0.026411356883459858
2022-08-23 06:00:00,-0.006696428571428603,0.03417015341701535,-0.005915491363929659,0.027748414376321362,0.0065502183406114245,-0.021543985637342944,0.01042442293373047,-0.031914893617021156,-0.010582010582010692,0.012337445815271852,-0.02336696760488577,-0.018886082040178054,-0.008342022940563076,0.00797448165869219,0.0023999999999999577,0.00955509107196173,-0.04358353510895874,-0.022203947368421018,-0.005441119315973464,0.003970880211780159,-0.010210593490746711,0.0015723270440251014,0.062146892655367436,-0.020967741935483786,-0.01980851766259495
2022-08-23 07:00:00,0.002790178571428603,0.04184100418410042,0.004555673326820164,0.03224101479915453,0.02401746724890841,-0.008976660682226245,0.022338049143708183,-0.02127659574468066,-0.0007558578987150177,0.027342447482494148,-0.0135422198619225,-0.011187297004691565,0.002085505735140769,0.021796916533758592,0.015600000000000058,0.02149895491191378,-0.033898305084745894,-0.010690789473684181,0.004663816556548905,0.01985440105890146,0.002552648372686761,0.014150943396226356,0.07532956685499048,-0.010752688172043001,-0.005942555298778518
2022-08-23 08:00:00,0.0078125,0.04079497907949792,0.011376452704359385,0.034355179704016914,0.037117903930131035,0.0,0.028667163067758628,-0.014184397163120366,0.006802721088435382,0.03234411470490173,-0.0031864046733934837,-0.0056537952604355235,0.01355578727841511,0.02286018075491758,0.022399999999999975,0.03135264257987469,-0.02421307506053272,-0.00164473684210531,0.013991449669646272,0.02581072137657192,0.00574345883854499,0.02515723270440251,0.07156308851224114,-0.004569892473118231,-0.000660283922086391
2022-08-23 09:00:00,0.012555803571428603,0.04184100418410042,0.011026596607433214,0.03409090909090917,0.04366812227074246,0.0017953321364452268,0.027550260610573307,-0.010638297872340274,0.009070294784580435,0.03834611537179056,-0.00026553372278281806,-0.003488511969204855,0.01564129301355588,0.02711323763955331,0.026000000000000023,0.03702597790385176,-0.02421307506053272,-0.000822368421052655,0.013602798289933826,0.018530774321641408,0.007657945118060061,0.029874213836478036,0.07532956685499048,0.0008064516129033805,0.004621987454605625
2022-08-23 10:00:00,0.011997767857143016,0.036262203626220346,0.00979172717636878,0.03144820295983086,0.04366812227074246,-0.0035906642728904536,0.024944154877140745,-0.010638297872340274,0.008314436885865417,0.0333444481493832,-0.0013276686139139793,-0.0070973174545891915,0.012513034410844837,0.024986709197235557,0.02519999999999989,0.033442818751866055,-0.02421307506053272,-0.002467105263157854,0.01088223863194715,0.023163467902051593,0.007019783024888371,0.02515723270440251,0.07595731324544897,-0.0021505376344085336,0.0023109937273027015
