,AAVE,AVAX,BAT,BNB,BTC,BTG,CAKE,ETC,FTT,FUN,MANA,MATIC,NEO,ONT,QTUM,RUNE,SOL,TRX,VET
2022-08-22 00:00:00,0.032687651331719136,0.016964285714285765,0.020089285714285587,0.049511854951185486,0.011577313482378893,0.02716049382716057,0.03964059196617353,0.022058823529411686,0.028294862248696928,0.008939974457215838,0.016841092265126978,0.029266438616495583,0.02085505735140769,0.011200000000000099,0.02806808002388772,0.021873514027579644,0.033323839362005225,0.006123698714023185,0.024873688301593644
2022-08-22 01:00:00,0.02784503631961277,0.014732142857142971,0.018973214285714413,0.04672245467224534,0.011083648612457475,0.019341563786008154,0.03884778012684986,0.018995098039215508,0.026433358153387987,0.003831417624521105,0.017683146878383127,0.029013049537564894,0.02294056308654846,0.011600000000000055,0.023887727679904325,0.019020446980503758,0.030475647963543073,0.01102265768524191,0.02098717450446963
2022-08-22 02:00:00,0.036319612590798966,0.01741071428571428,0.021763392857143016,0.04881450488145056,0.012394430215496133,0.025925925925925908,0.038054968287526414,0.022058823529411686,0.026805658972449686,0.0063856960408683605,0.02105136533140861,0.0304066894716839,0.02502606882168923,0.01639999999999997,0.029561063003881616,0.021398002853066922,0.03588721162062081,0.012400489895896927,0.02331908278274386
2022-08-22 03:00:00,0.033898305084745894,0.011607142857142927,0.01702008928571419,0.0345188284518827,0.009719587037784416,0.01810699588477349,0.03303382663847776,0.015625,0.02047654504839924,0.003831417624521105,0.01395404787681942,0.021284682630178686,0.018769551616266922,0.008799999999999919,0.020901761719916312,0.015691868758915817,0.02876673312446587,0.007348438456827866,0.01748931208705784
2022-08-22 04:00:00,0.06174334140435844,0.015625,0.021484375,0.039400278940027844,0.012164807682877532,0.01728395061728394,0.035412262156448326,0.02083333333333326,0.024199553239017124,0.005108556832694733,0.017201972813665423,0.028632965919168862,0.019812304483837195,0.009600000000000053,0.020901761719916312,0.0204469805040417,0.032469381942466624,0.011481935088793582,0.019432568985619847
2022-08-22 05:00:00,0.056900726392251855,0.01741071428571428,0.022600446428571397,0.037308228730822846,0.010370262797566143,0.017695473251028826,0.03514799154334036,0.018688725490195957,0.022338049143708183,0.003831417624521105,0.01780344039456261,0.029013049537564894,0.021897810218978186,0.010399999999999965,0.023290534487906855,0.016642891107940816,0.02905155226431222,0.0130128597672996,0.022153128643606745
2022-08-22 06:00:00,0.016949152542373058,-0.0035714285714284477,-0.001953124999999889,0.02789400278940035,0.006693001746451266,0.008230452674897082,0.021405919661733774,0.0030637254901961786,0.013402829486224954,0.0025542784163472554,-0.0016841092265127422,0.010135563157227967,-0.0010427528675703845,-0.01200000000000001,0.002687369363989278,-0.0014265335235378318,0.014525776132155999,0.006889161053275972,0.0003886513797124458
2022-08-22 07:00:00,0.009685230024213176,-0.01919642857142856,-0.015066964285714302,0.016387726638772637,-0.005233696328679871,-0.016049382716049387,0.01004228329809731,-0.021139705882353033,-0.002606105733432673,-0.003831417624521105,-0.01852520149163972,-0.00620803243380208,-0.009384775808133461,-0.02080000000000004,-0.014929829799940397,-0.01711840228245365,-0.006266021076616335,0.00260257195345992,-0.012048192771084265
2022-08-22 08:00:00,0.008474576271186418,-0.015178571428571375,-0.014787946428571397,0.017433751743375137,-0.000903873501088337,-0.02263374485596714,0.013213530655391104,-0.023590686274509776,-0.00037230081906169943,-0.0063856960408684715,-0.021412245879947167,-0.012162675788673583,-0.027111574556829998,-0.028000000000000025,-0.015228426395939132,-0.011887779362815154,-0.02022215892908008,-0.0013778322106553498,-0.008938981733385143
2022-08-22 09:00:00,0.012106537530266248,-0.012946428571428581,-0.01311383928571419,0.01882845188284521,-0.001587083048859128,-0.03456790123456788,0.016120507399577377,-0.01899509803921562,-0.0011169024571854314,-0.0025542784163473664,-0.01635991820040905,-0.011022424933485375,-0.023983315954118956,-0.025599999999999956,-0.015825619587936823,-0.015216357584403206,-0.017658786670464166,-0.005511328842620955,-0.0077730275942479166
2022-08-22 10:00:00,0.016949152542373058,-0.0058035714285713524,-0.004464285714285698,0.031729428172942775,0.0033613532546987734,-0.028806584362139898,0.02563424947145876,-0.011642156862745168,0.005956813104988745,-0.0025542784163473664,-0.009623481294358194,-0.0008868617762575193,-0.017726798748696537,-0.019199999999999995,-0.009256494475962995,-0.006657156443176548,-0.011107946454001705,-0.0016840171463563536,0.0007773027594246695
2022-08-22 11:00:00,0.013317191283293006,-0.013392857142856984,-0.006138392857142794,0.03207810320781035,0.0018855451908459386,-0.027983539094650234,0.022727272727272707,-0.015931372549019662,0.005584512285927046,-0.0063856960408684715,-0.014916396006255384,-0.0017737235525148165,-0.02085505735140769,-0.022399999999999975,-0.012242460435951119,-0.00903471231573949,-0.013101680432925145,-0.0024494794856094737,-0.0027205596579867874
2022-08-22 12:00:00,0.008474576271186418,-0.011160714285714302,-0.012555803571428603,0.02684797768479763,9.901587648908361e-06,-0.03168724279835389,0.015327695560253707,-0.01378676470588247,0.003350707371556183,-0.0025542784163473664,-0.021412245879947167,-0.003167363486633712,-0.02502606882168923,-0.02639999999999998,-0.01403404001194386,-0.01902044698050409,-0.023070350327542122,-0.005052051439069172,-0.009327633113097589
2022-08-22 13:00:00,0.0157384987893463,-0.011160714285714302,-0.011997767857142794,0.0345188284518827,0.004499092825969608,-0.03127572016460911,0.029862579281183965,-0.011029411764705843,0.016381236038719438,-0.0012771392081736277,-0.018164320943101164,-0.0010135563157228633,-0.02294056308654857,-0.024800000000000044,-0.011943863839952273,-0.014265335235378096,-0.020506978068926207,-0.0027556644213104775,-0.005829770695686021
2022-08-22 14:00:00,0.008474576271186418,-0.016964285714285654,-0.020368303571428492,0.027545327754532778,-0.00036022918874878407,-0.03539094650205754,0.028012684989429326,-0.01715686274509809,0.01042442293373047,-0.003831417624521105,-0.028389269818356877,-0.008488534144178383,-0.02502606882168923,-0.026000000000000023,-0.01343684681994639,-0.01854493580599148,-0.026772999145542542,-0.00520514390691984,-0.012436844150796822
2022-08-22 15:00:00,0.041162227602905554,-0.0031250000000000444,-0.0036272321428572063,0.04184100418410042,0.009041092531751005,0.0012345679012344402,0.03699788583509522,0.005208333333333481,0.023827252419955425,0.0012771392081736277,-0.014796102490075902,0.00836183960471315,-0.008342022940563076,-0.01200000000000001,0.006270528515974982,0.0009510223490249992,-0.008259755055539664,0.0012247397428046813,0.003886513797124014
2022-08-22 16:00:00,0.032687651331719136,-0.012053571428571441,-0.005301339285714302,0.0345188284518827,0.005792428774579417,-0.004938271604938316,0.03039112050739967,-0.0042892156862744946,0.025316455696202445,0.0012771392081736277,-0.019487549621075462,0.006714810591663456,-0.009384775808133461,-0.013599999999999945,0.008957897879964039,-0.007132667617689048,-0.013671318712617397,0.0003061849357011148,0.001943256898562007
2022-08-22 17:00:00,0.036319612590798966,-0.011160714285714302,-0.007254464285714302,0.029637377963737777,0.0011452836380505538,-0.011522633744855959,0.02563424947145876,-0.007659313725490224,0.02122114668652264,-0.0012771392081736277,-0.022134006977024057,0.0011402508551880963,-0.012513034410844504,-0.015599999999999947,0.008062108091967612,-0.009985734664764823,-0.017658786670464166,-0.00045927740355178326,-0.003497862417411568
2022-08-22 18:00:00,0.023002421307506182,-0.01830357142857142,-0.017857142857142905,0.02545327754532778,-0.008712454122643987,-0.01851851851851849,0.026955602536997914,-0.013480392156862697,0.01042442293373047,0.0,-0.03175748827138225,-0.005827948815406159,-0.02294056308654857,-0.02639999999999998,-0.00895789787996426,-0.023300047551117586,-0.02420962688692685,-0.004439681567666831,-0.014380101049358718
2022-08-22 19:00:00,0.032687651331719136,-0.014285714285714346,-0.017299107142857095,0.03242677824267792,-0.0071418737198661875,-0.020576131687242816,0.03039112050739967,-0.005514705882352922,0.011541325390916013,0.0,-0.02935161794779273,0.0007601672367920642,-0.018769551616266922,-0.02400000000000002,-0.006867721707972563,-0.01806942463147898,-0.014240956992309872,-0.009951010410287786,-0.007384376214535582
2022-08-22 20:00:00,0.04479418886198561,-0.0071428571428571175,-0.005022321428571508,0.03905160390516027,-0.0037064943098876757,-0.011522633744855959,0.03911205073995783,0.002450980392156854,0.016753536857781137,0.0025542784163472554,-0.019848430169613906,0.012669453946534848,-0.006256517205422418,-0.015199999999999991,0.008659301283965304,-0.007608178792201659,-0.009399031614924502,-0.0056644213104716234,-0.00038865137971233477
2022-08-22 21:00:00,0.037530266343825724,-0.016964285714285654,-0.010602678571428492,0.0387029288702927,-0.005047452180046874,-0.011934156378600735,0.038319238900634156,-0.0042892156862744946,0.012658227848101333,-0.0012771392081736277,-0.024299290268254503,0.003420752565564511,-0.012513034410844504,-0.014800000000000035,0.005971931919976026,-0.01569186875891604,-0.013386499572771271,-0.008420085731782101,-0.005441119315973464
2022-08-22 22:00:00,0.05084745762711873,-0.009821428571428537,-0.001953124999999889,0.046025104602510414,-0.0015460621857424917,-0.009876543209876631,0.04149048625792817,0.007659313725490113,0.02010424422933732,0.0025542784163472554,-0.01696138578130635,0.011909286709742783,-0.002085505735140769,-0.006399999999999961,0.021797551507912738,-0.007132667617689048,-0.0074052976360010625,-0.0038273116962646014,0.003886513797124014
2022-08-22 23:00:00,0.07021791767554486,0.006696428571428603,0.011439732142857206,0.046025104602510414,0.009010916264630797,0.01687242798353905,0.04704016913319253,0.04350490196078427,0.03201787043931503,0.010217113665389466,-0.0008420546132563711,0.02609907512986176,0.00938477580813335,0.010399999999999965,0.036130188115855555,0.01093675701378971,0.00854457419538579,0.0045927740355173885,0.016323357947920725
2022-08-23 00:00:00,0.07021791767554486,0.008482142857142883,0.01171875,0.033821478382147774,0.0044571289545054515,0.011111111111111072,0.033562367864693465,0.04350490196078427,0.026805658972449686,0.008939974457215838,-0.0024058703235895207,0.02888635499809955,0.010427528675703845,0.026000000000000023,0.04031054045983873,0.007608178792201548,0.004841925377385481,0.02020820575627691,0.01748931208705784
2022-08-23 01:00:00,0.07384987893462491,0.014732142857142971,0.015345982142857206,0.03417015341701535,0.004627341961231046,0.011111111111111072,0.03197674418604657,0.040747549019607865,0.028667163067758628,0.010217113665389466,0.0024058703235896317,0.03484099835297094,0.01355578727841511,0.026799999999999935,0.04150492684383389,0.013789824060865374,0.006266021076616335,0.009951010410287786,0.01671200932763317
2022-08-23 02:00:00,0.07990314769975804,0.01830357142857153,0.016462053571428603,0.039400278940027844,0.006537876873285997,0.015226337448559724,0.03514799154334036,0.03952205882352944,0.03015636634400609,0.011494252873563093,0.0038493925177431887,0.04092233624730768,0.014598540145985384,0.02839999999999998,0.041206330247835155,0.017118402282453538,0.00854457419538579,0.006276791181873742,0.019043917605907623
2022-08-23 03:00:00,0.0690072639225181,0.007589285714285854,0.009207589285714413,0.04149232914923284,0.0014362017132574234,0.00699588477366242,0.03461945031712488,0.026348039215686292,0.017498138495904758,0.010217113665389466,-0.004811740647179152,0.03344735841885216,0.006256517205422307,0.019600000000000062,0.02866527321588519,0.009034712315739268,0.0031330105383080564,0.006123698714023185,0.012436844150796711
2022-08-23 04:00:00,0.07021791767554486,0.012053571428571663,0.011997767857143016,0.042887029288702916,0.0026819157403179528,0.00699588477366242,0.03514799154334036,0.026348039215686292,0.024944154877140745,0.008939974457215838,-0.0021652832912306685,0.032433802103129405,0.007299270072992803,0.020000000000000018,0.02985965959988035,0.011887779362814932,0.0059812019367702085,0.006736068585425636,0.013214146910221602
2022-08-23 05:00:00,0.0314769975786926,-0.024553571428571286,-0.016462053571428603,0.02684797768479763,-0.011449535851291492,-0.0156378600823045,0.02114164904862581,-0.009497549019607865,0.005956813104988745,-0.003831417624521105,-0.03235895585227955,0.003294058026099167,-0.019812304483837306,-0.009199999999999986,-0.002090176171991698,-0.021873514027579755,-0.0239248077470805,-0.0056644213104716234,-0.014768752429071053
2022-08-23 06:00:00,0.0472154963680389,-0.008928571428571397,-0.006696428571428603,0.03417015341701535,-0.005915491363929659,-0.006995884773662642,0.027748414376321362,0.0018382352941177516,0.01042442293373047,-0.0025542784163473664,-0.018886082040178054,0.007981755986316896,-0.008342022940563076,0.0023999999999999577,0.00955509107196173,-0.012363290537327765,-0.014525776132155999,0.0,-0.005441119315973464
2022-08-23 07:00:00,0.06537530266343827,0.001339285714285765,0.002790178571428603,0.04184100418410042,0.004555673326820164,0.0012345679012344402,0.03224101479915453,0.018688725490195957,0.022338049143708183,0.0025542784163472554,-0.011187297004691565,0.021157988090713342,0.002085505735140769,0.015600000000000058,0.02149895491191378,0.002377555872562942,-0.003987467957846769,0.005205143906919618,0.004663816556548905
2022-08-23 08:00:00,0.06537530266343827,0.011607142857142927,0.0078125,0.04079497907949792,0.011376452704359385,0.03168724279835389,0.034355179704016914,0.023897058823529438,0.028667163067758628,0.008939974457215838,-0.0056537952604355235,0.02609907512986176,0.01355578727841511,0.022399999999999975,0.03135264257987469,0.00951022349025199,0.003417829678154405,0.009951010410287786,0.013991449669646272
2022-08-23 09:00:00,0.06658595641646481,0.013392857142857206,0.012555803571428603,0.04184100418410042,0.011026596607433214,0.048971193415637826,0.03409090909090917,0.028799019607843146,0.027550260610573307,0.0063856960408683605,-0.003488511969204855,0.027492715063980766,0.01564129301355588,0.026000000000000023,0.03702597790385176,0.010461245839277211,0.005126744517231607,0.011175750153092467,0.013602798289933826
2022-08-23 10:00:00,0.06779661016949157,0.015625,0.011997767857143016,0.036262203626220346,0.00979172717636878,0.03744855967078187,0.03144820295983086,0.026348039215686292,0.024944154877140745,0.005108556832694733,-0.0070973174545891915,0.027239325985050078,0.012513034410844837,0.02519999999999989,0.033442818751866055,0.010461245839277211,0.00683565935630881,0.005970606246172627,0.01088223863194715
2022-08-23 11:00:00,0.07869249394673128,0.021428571428571352,0.021484375,0.04114365411436549,0.0116753863505199,0.030452674897119225,0.03461945031712488,0.03339460784313708,0.03052866716306779,0.007662835249041988,-0.0002405870323590742,0.033700747497782846,0.021897810218978186,0.034399999999999986,0.04090773365183642,0.022349025202092143,0.015949871831387075,0.00964482547458645,0.014380101049358718
2022-08-23 12:00:00,0.0690072639225181,0.012946428571428692,0.01618303571428581,0.033821478382147774,0.006707618375837887,0.022222222222222143,0.032505285412262275,0.02267156862745101,0.024199553239017124,0.0063856960408683605,-0.007578491519307229,0.02508551881413923,0.01355578727841511,0.025600000000000067,0.03463720513586144,0.013789824060865374,0.004841925377385481,0.006123698714023185,0.010104935872522258
2022-08-23 13:00:00,0.08837772397094446,0.027232142857142927,0.025669642857142794,0.03974895397489542,0.014704329162721796,0.0337448559670781,0.03461945031712488,0.042892156862744946,0.03313477289650035,0.008939974457215838,0.0021652832912304465,0.03750158368174317,0.02085505735140769,0.0371999999999999,0.04508808599581959,0.033285782215882076,0.015095414411848473,0.011175750153092467,0.019432568985619847
2022-08-23 14:00:00,0.07384987893462491,0.03303571428571428,0.022600446428571397,0.03905160390516027,0.012232232779724628,0.033333333333333215,0.03779069767441867,0.03645833333333326,0.030900967982129712,0.008939974457215838,-0.003729099001563818,0.038008361839604765,0.01772679874869665,0.02960000000000007,0.04150492684383389,0.033285782215882076,0.013101680432925145,0.010257195345988901,0.022153128643606745
2022-08-23 15:00:00,0.07748184019370474,0.04107142857142865,0.02204241071428581,0.03974895397489542,0.012539653501012715,0.028806584362139898,0.037262156448202965,0.03829656862745101,0.03164556962025311,0.012771392081736721,-0.0036088054853843365,0.04066894716837699,0.018769551616266922,0.032399999999999984,0.04329650641982674,0.0347123157394198,0.016804329250925676,0.013319044703000493,0.02020987174504474
2022-08-23 16:00:00,0.0714285714285714,0.03660714285714284,0.021763392857143016,0.036262203626220346,0.011977620525896793,0.02839506172839501,0.03144820295983086,0.04013480392156876,0.028667163067758628,0.008939974457215838,-0.008179959100204526,0.0404155580894463,0.018769551616266922,0.025600000000000067,0.03702597790385176,0.02853067047075597,0.009968669894616866,0.009951010410287786,0.018655266226195177
2022-08-23 17:00:00,0.06537530266343827,0.02946428571428572,0.021484375,0.035216178521617625,0.009712985979351885,0.030452674897119225,0.03118393234672312,0.03952205882352944,0.02792256142963523,0.010217113665389466,-0.009743774810537675,0.03484099835297094,0.016684045881126153,0.02519999999999989,0.03642878471185429,0.0204469805040417,0.00398746795784688,0.010563380281690016,0.01671200932763317
2022-08-23 18:00:00,0.07990314769975804,0.04241071428571441,0.030412946428571397,0.04044630404463034,0.015797747341659507,0.0337448559670781,0.03514799154334036,0.05024509803921573,0.03685778108711846,0.012771392081736721,-0.003729099001563818,0.04751045229950579,0.027111574556829998,0.03479999999999994,0.04926843833980277,0.026628625772705528,0.010253489034462993,0.013778322106552388,0.028760202098717436
2022-08-23 19:00:00,0.07748184019370474,0.04062499999999991,0.030412946428571397,0.04009762900976299,0.01477175425956867,0.0337448559670781,0.03409090909090917,0.046262254901960675,0.033879374534623974,0.01404853128991057,-0.002887044388307558,0.0509312048650703,0.030239833159541263,0.03400000000000003,0.04777545535980887,0.024251069900142586,0.008259755055539664,0.0130128597672996,0.02409638554216853
2022-08-23 20:00:00,0.0714285714285714,0.038839285714285854,0.028459821428571397,0.03905160390516027,0.012713167036954465,0.03539094650205765,0.031712473572938826,0.04411764705882337,0.03201787043931503,0.01404853128991057,-0.0042102730662817445,0.04370961611554547,0.030239833159541263,0.03200000000000003,0.0435951030158257,0.023300047551117364,0.007690116775847411,0.011941212492345477,0.02409638554216853
2022-08-23 21:00:00,0.07506053268765145,0.04241071428571441,0.029854910714285587,0.04044630404463034,0.013232293132258821,0.03539094650205765,0.033562367864693465,0.041053921568627416,0.03313477289650035,0.008939974457215838,-0.0025261638397690023,0.04675028506271395,0.033368091762252305,0.03479999999999994,0.04598387578381602,0.0209224916785542,0.008829393335232139,0.010716472749540573,0.02098717450446963
2022-08-23 22:00:00,0.07869249394673128,0.046428571428571486,0.03264508928571419,0.04218967921896777,0.012578788347434422,0.03415637860082299,0.034355179704016914,0.042892156862744946,0.03164556962025311,0.01404853128991057,-0.0019246962588717054,0.04751045229950579,0.03649635036496357,0.03639999999999999,0.04717826216781118,0.024251069900142586,0.010253489034462993,0.013931414574402945,0.024485036921881198
2022-08-23 23:00:00,0.08232445520581133,0.049107142857143016,0.037109375,0.04358437935843784,0.015106993727108442,0.037860082304526754,0.03646934460887952,0.05147058823529416,0.034251675353685895,0.011494252873563093,0.00625526284133282,0.05435195743063481,0.037539103232533844,0.03839999999999999,0.04478948939982086,0.03233475986685663,0.0162346909712332,0.015156154317207404,0.027982899339292766
2022-08-24 00:00:00,0.0690072639225181,0.03750000000000009,0.023716517857142794,0.03765690376569042,0.008348924404678826,0.06460905349794244,0.03276955602537002,0.03676470588235303,0.027177959791511608,0.010217113665389466,-0.007819078551666192,0.039908779931584926,0.02294056308654846,0.026000000000000023,0.032845625559868585,0.015216357584403095,0.0002848191398461264,0.007501530924678423,0.014380101049358718
2022-08-24 01:00:00,0.060532687651331685,0.024553571428571397,0.010044642857142794,0.030334728033472702,0.002639951868853796,0.047736625514403386,0.021405919661733774,0.014399509803921573,0.01973194341027562,0.0063856960408683605,-0.019487549621075462,0.02267832256429747,0.010427528675703845,0.013600000000000056,0.022096148103911473,0.005706134094151327,-0.006550840216462461,0.0038273116962646014,0.005052467936261129
2022-08-24 02:00:00,0.05447941888619856,0.022767857142857117,0.00390625,0.03138075313807542,-0.00040832261447176776,0.054732510288065805,0.022727272727272707,0.014705882352941124,0.014892032762472196,0.0025542784163472554,-0.020329604234331833,0.021284682630178686,0.010427528675703845,0.011600000000000055,0.01642281277993418,-0.003328578221588274,-0.016234690971233312,0.001071647274954124,-0.0007773027594247806
2022-08-24 03:00:00,0.056900726392251855,0.028125000000000178,0.008649553571428603,0.037308228730822846,0.002606946576690916,0.06213991769547311,0.026955602536997914,0.019607843137254832,0.018987341772152,0.0012771392081736277,-0.019006375556357535,0.02331179526162419,0.014598540145985384,0.012399999999999967,0.020901761719916312,-0.0004755111745127216,-0.014240956992309872,-0.00260257195345992,0.0011659541391373374
